"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-06-30,1951,"Olmsted","MN","Rochester",417,217200,0.00416088765603329,0.0192397935241671,0.099746835443038,,,"2018-06","2018-Q2",217200,0,"2018-06"
2018-06-30,2527,"Santa Fe","NM","Santa Fe",418,332000,0.0115783059110299,0.0288193368453672,0.0733915292596185,,,"2018-06","2018-Q2",332000,0,"2018-06"
2018-06-30,1582,"Cambria","PA","Johnstown",419,74200,0.00134952766531714,0,0.005420054200542,,,"2006-06","2006-Q2",94500,-0.214814814814815,"2003-11"
2018-06-30,2495,"Randolph","NC","Greensboro",420,126100,0.00799360511590727,0.0277098614506927,0.000793650793650794,,,"2018-06","2018-Q2",126100,0,"2018-06"
2018-06-30,1351,"Rankin","MS","Jackson",421,166700,-0.00299043062200957,0.0012012012012012,0.0379825653798257,,,"2007-10","2007-Q4",169200,-0.0147754137115839,"2007-04"
2018-06-30,938,"Citrus","FL","Homosassa Springs",422,147400,0.00545702592087312,0.0257480862908838,0.120060790273556,,,"2006-08","2006-Q3",174900,-0.157232704402516,"2005-08"
2018-06-30,78,"Lee","AL","Auburn",423,184200,0.00217627856365615,0.00986842105263158,0.0448099829835508,,,"2018-06","2018-Q2",184200,0,"2018-06"
2018-06-30,1782,"Houston","GA","Warner Robins",424,128600,0,0.0102120974076984,0.0852320675105485,,,"2018-06","2018-Q2",128600,0,"2018-06"
2018-06-30,1805,"Jackson","MS","Gulfport",425,115800,0.0193661971830986,0.0604395604395604,0.0832553788587465,,,"2009-07","2009-Q3",135600,-0.146017699115044,"2006-11"
2018-06-30,1821,"Johnson","IN","Indianapolis",426,160000,0.00628930817610063,0.0204081632653061,0.051939513477975,,,"2018-06","2018-Q2",160000,0,"2018-06"
2018-06-30,2368,"Kootenai","ID","Coeur d'Alene",427,296700,0.0126279863481229,0.0472996823155665,0.147775628626692,,,"2018-06","2018-Q2",296700,0,"2018-06"
2018-06-30,701,"Rowan","NC","Charlotte",428,128300,0.00156128024980484,0.0174464710547185,0.0255795363709033,,,"2018-06","2018-Q2",128300,0,"2018-06"
2018-06-30,446,"Clark","OH","Springfield",429,104600,0.00576923076923077,0.0234833659491194,0.0873180873180873,,,"2018-06","2018-Q2",104600,0,"2018-06"
2018-06-30,3074,"Washington","UT","St. George",430,282000,0.0118406889128095,0.0276967930029155,0.110236220472441,,,"2018-06","2018-Q2",282000,0,"2018-06"
2018-06-30,3168,"Indian River","FL","Vero Beach",431,213300,0.00423728813559322,0.0137832699619772,0.109204368174727,,,"2006-04","2006-Q2",244000,-0.125819672131148,"2005-04"
2018-06-30,1218,"Monroe","IN","Bloomington",432,173200,0.00991253644314869,0.032181168057211,0.0764449968924798,,,"2018-06","2018-Q2",173200,0,"2018-06"
2018-06-30,3164,"Hampton City","VA","Virginia Beach",433,159800,0.00566393958464443,0.0276527331189711,0.0146031746031746,,,"2007-12","2007-Q4",183200,-0.127729257641921,"2005-10"
2018-06-30,494,"Ector","TX","Odessa",434,153900,0.0151715039577836,0.0462270564242012,0.142538975501114,,,"2018-06","2018-Q2",153900,0,"2018-06"
2018-06-30,2266,"Florence","SC","Florence",435,117600,0.000851063829787234,-0.0208159866777685,0.0155440414507772,,,"2018-02","2018-Q1",120200,-0.021630615640599,"2017-11"
2018-06-30,1930,"Midland","TX","Midland",436,229300,0.0155004428697963,0.0513525905547914,0.132905138339921,,,"2018-06","2018-Q2",229300,0,"2018-06"
2018-06-30,1703,"Fayette","PA","Pittsburgh",437,87000,0.00928074245939675,0.013986013986014,0.0794044665012407,,,"2017-04","2017-Q2",88700,-0.0191657271702368,"2017-03"
2018-06-30,2923,"Dorchester","SC","Charleston",438,204700,0.00343137254901961,0.0163853028798411,0.0981759656652361,,,"2018-06","2018-Q2",204700,0,"2018-06"
2018-06-30,255,"Napa","CA","Napa",439,661800,0.000756086496295176,0.00577507598784195,0.0551658163265306,,,"2018-06","2018-Q2",661800,0,"2018-06"
2018-06-30,1575,"Calhoun","MI","Battle Creek",440,94100,0.00534188034188034,0.0295404814004376,0.125598086124402,,,"2007-01","2007-Q1",96100,-0.0208116545265349,"2005-10"
2018-06-30,2572,"Tazewell","IL","Peoria",441,118600,0.00850340136054422,0.028620988725065,0.0367132867132867,,,"2013-07","2013-Q3",119400,-0.0067001675041876,"2013-06"
2018-06-30,2900,"Chautauqua","NY","Jamestown",442,81100,-0.002460024600246,-0.00855745721271394,0.0252844500632111,,,"2018-03","2018-Q1",81800,-0.00855745721271394,"2018-02"
2018-06-30,2351,"Humboldt","CA","Eureka",443,293800,0.00927516317416695,0.0301542776998597,0.0462962962962963,,,"2018-06","2018-Q2",293800,0,"2018-06"
2018-06-30,2207,"Coconino","AZ","Flagstaff",444,349000,0.00605361775727875,0.0246623605402231,0.0865504358655044,,,"2018-06","2018-Q2",349000,0,"2018-06"
2018-06-30,2001,"Robeson","NC","Lumberton",445,73300,0.00410958904109589,0.0280504908835905,0.127692307692308,,,"2018-06","2018-Q2",73300,0,"2018-06"
2018-06-30,2401,"Marathon","WI","Wausau",446,138600,-0.00215982721382289,0.00434782608695652,0.0389805097451274,,,"2018-05","2018-Q2",138900,-0.00215982721382289,"2018-04"
2018-06-30,1289,"Orange","NC","Durham",447,289800,0.00415800415800416,0.01541695865452,0.0745272525027809,,,"2018-06","2018-Q2",289800,0,"2018-06"
2018-06-30,1854,"Lebanon","PA","Lebanon",448,167100,0.0011983223487118,0.00300120048019208,0.0430711610486891,,,"2018-06","2018-Q2",167100,0,"2018-06"
2018-06-30,1671,"Douglas","GA","Atlanta",449,157700,0.0141479099678457,0.0381830151415405,0.124821683309558,,,"2018-06","2018-Q2",157700,0,"2018-06"
2018-06-30,3077,"Washington","WI","Milwaukee",450,239800,0.00460829493087558,0.0130967469370511,0.0503723171265878,,,"2018-06","2018-Q2",239800,0,"2018-06"
2018-06-30,1901,"Madison","IN","Indianapolis",451,88100,0.0149769585253456,0.0538277511961723,0.095771144278607,,,"2005-10","2005-Q4",91900,-0.0413492927094668,"2005-05"
2018-06-30,1992,"Rapides","LA","Alexandria",452,120600,0.0185810810810811,0.0569675723049956,0.0729537366548043,,,"2017-03","2017-Q1",124300,-0.0297666934835076,"2017-01"
2018-06-30,2524,"Sandoval","NM","Albuquerque",453,195300,-0.0010230179028133,0.0072202166064982,0.0399361022364217,,,"2007-11","2007-Q4",204100,-0.0431161195492406,"2006-10"
2018-06-30,2712,"Guadalupe","TX","San Antonio",454,225600,0.00489977728285078,0.0175913396481732,0.103178484107579,,,"2018-06","2018-Q2",225600,0,"2018-06"
2018-06-30,1423,"Taylor","TX","Abilene",455,127600,0.003933910306845,0.014308426073132,0.0416326530612245,,,"2018-06","2018-Q2",127600,0,"2018-06"
2018-06-30,2095,"Wichita","TX","Wichita Falls",456,86100,0.0129411764705882,0.0237812128418549,0.028673835125448,,,"2007-12","2007-Q4",86800,-0.00806451612903226,"2007-07"
2018-06-30,1634,"Cochise","AZ","Sierra Vista",457,137600,0.00879765395894428,0.0260999254287845,0.104333868378812,,,"2006-05","2006-Q2",171800,-0.19906868451688,"2005-06"
2018-06-30,2628,"Berkshire","MA","Pittsfield",458,203000,0.00495049504950495,0.0211267605633803,0.0594989561586639,,,"2007-03","2007-Q1",213000,-0.0469483568075117,"2006-03"
2018-06-30,2890,"Black Hawk","IA","Waterloo",459,127000,-0.0101325019485581,-0.0364188163884674,0.0487200660611065,,,"2018-01","2018-Q1",133700,-0.050112191473448,"2017-11"
2018-06-30,1819,"Johnson","IA","Iowa City",460,219400,0.00365965233302836,0.0223671947809879,0.0634997576345128,,,"2018-06","2018-Q2",219400,0,"2018-06"
2018-06-30,711,"Scott","MN","Minneapolis-St Paul",461,279600,-0.00142857142857143,0.00503235082674335,0.0627137970353478,,,"2018-05","2018-Q2",280000,-0.00142857142857143,"2018-05"
2018-06-30,2556,"Stafford","VA","Washington",462,329300,0,0.00981294081570071,0.0457288027945379,,,"2006-01","2006-Q1",404400,-0.185707220573689,"2004-11"
2018-06-30,2729,"Hunterdon","NJ","New York",463,377500,-0.000264830508474576,0.00479105669417088,0.0365183964854476,,,"2007-01","2007-Q1",449900,-0.160924649922205,"2004-07"
2018-06-30,2958,"Livingston","LA","Baton Rouge",464,158700,0.00316055625790139,0.0166559897501602,0.054485049833887,,,"2018-06","2018-Q2",158700,0,"2018-06"
2018-06-30,960,"Coweta","GA","Atlanta",465,205500,0.00587371512481645,0.0275,0.104838709677419,,,"2018-06","2018-Q2",205500,0,"2018-06"
2018-06-30,387,"Blair","PA","Altoona",466,119300,0.00420875420875421,0.00675105485232068,0.00590219224283305,,,"2016-12","2016-Q4",122100,-0.0229320229320229,"2016-08"
2018-06-30,3071,"Washington","RI","Providence",467,364900,0.00164699423552018,0.0147385984427141,0.0938249400479616,,,"2006-04","2006-Q2",387800,-0.0590510572460031,"2005-03"
2018-06-30,2844,"Sebastian","AR","Fort Smith",468,113900,0.0106477373558119,0.0298372513562387,0.0674789128397376,,,"2018-06","2018-Q2",113900,0,"2018-06"
2018-06-30,335,"Wood","OH","Toledo",469,138600,0.00362056480811007,0.024390243902439,0.024390243902439,,,"2018-06","2018-Q2",138600,0,"2018-06"
2018-06-30,1500,"Wright","MN","Minneapolis-St Paul",470,239000,0.00462379150903741,0.0170212765957447,0.0209312259718069,,,"2018-06","2018-Q2",239000,0,"2018-06"
2018-06-30,2506,"Richland","OH","Mansfield",471,102100,0.0118929633300297,0.0504115226337448,0.169530355097365,,,"2006-04","2006-Q2",105500,-0.0322274881516588,"2005-10"
2018-06-30,2221,"Comanche","OK","Lawton",472,86700,0.0023121387283237,0.033373063170441,0.0638036809815951,,,"2010-11","2010-Q4",94300,-0.080593849416755,"2007-05"
2018-06-30,2213,"Columbia","GA","Augusta",473,190600,0.0005249343832021,0.00899947061937533,0.0449561403508772,,,"2018-06","2018-Q2",190600,0,"2018-06"
2018-06-30,2851,"Strafford","NH","Boston",474,242600,0.0070568700705687,0.0236286919831224,0.105742935278031,,,"2018-06","2018-Q2",242600,0,"2018-06"
2018-06-30,884,"Blount","TN","Knoxville",475,177000,0.00113122171945701,0.00969766115231033,0.0643415514131088,,,"2018-06","2018-Q2",177000,0,"2018-06"
2018-06-30,3072,"Washington","TN","Johnson City",476,150500,0.00668896321070234,0.0252043596730245,0.0576247364722417,,,"2018-06","2018-Q2",150500,0,"2018-06"
2018-06-30,794,"Wayne","NC","Goldsboro",477,81100,-0.00123152709359606,-0.01338199513382,-0.0205314009661836,,,"2008-07","2008-Q3",86800,-0.065668202764977,"2006-01"
2018-06-30,3193,"Spotsylvania","VA","Washington",478,260400,-0.00115074798619102,-0.0254491017964072,0.076477883422902,,,"2006-05","2006-Q2",310900,-0.162431650048247,"2005-01"
2018-06-30,2364,"Kennebec","ME","Augusta",479,151400,-0.00066006600660066,0.00933333333333333,0.111600587371513,,,"2018-05","2018-Q2",151500,-0.00066006600660066,"2018-05"
2018-06-30,1296,"Oswego","NY","Syracuse",480,102100,0,0.021,0.0482546201232033,,,"2018-06","2018-Q2",102100,0,"2018-06"
2018-06-30,3039,"Tangipahoa","LA","Hammond",481,128800,0.011783189316575,0.0345381526104418,-0.00386697602474865,,,"2016-12","2016-Q4",131000,-0.016793893129771,"2016-08"
2018-06-30,1333,"Potter","TX","Amarillo",482,84900,0.00354609929078014,0.0119189511323004,0.0192076830732293,,,"2018-06","2018-Q2",84900,0,"2018-06"
2018-06-30,1991,"Randall","TX","Amarillo",483,165800,-0.00240673886883273,-0.000602772754671489,0.0103595368677636,,,"2018-05","2018-Q2",166200,-0.00240673886883273,"2018-03"
2018-06-30,1972,"Pickens","SC","Greenville",484,150000,0.00133511348464619,0.0073875083948959,0.0877447425670776,,,"2018-06","2018-Q2",150000,0,"2018-06"
2018-06-30,394,"Boone","KY","Cincinnati",485,190000,0.00582318687136051,0.0237068965517241,0.0543840177580466,,,"2018-06","2018-Q2",190000,0,"2018-06"
2018-06-30,2097,"Windham","CT","Worcester",486,166300,0.00604960677555959,0.0165036674816626,0.0221266133988937,,,"2006-05","2006-Q2",209100,-0.20468675274988,"2004-06"
2018-06-30,2247,"Delaware","IN","Muncie",487,85100,0.00948991696322657,0.0191616766467066,0.15,,,"2005-12","2005-Q4",91100,-0.0658616904500549,"2005-06"
2018-06-30,1118,"Jasper","MO","Joplin",488,104700,0.0115942028985507,0.0366336633663366,0.0597165991902834,,,"2018-06","2018-Q2",104700,0,"2018-06"
2018-06-30,1548,"Bossier","LA","Shreveport",489,163500,-0.00426309378806334,-0.0138721351025332,0.00553505535055351,,,"2018-03","2018-Q1",165800,-0.0138721351025332,"2017-08"
2018-06-30,1308,"Parker","TX","Dallas-Fort Worth",490,264600,0.00379362670713202,0.00189322226429383,0.0853158326497129,,,"2018-06","2018-Q2",264600,0,"2018-06"
2018-06-30,1393,"Skagit","WA","Mount Vernon",491,341200,0.010962962962963,0.0317508315693982,0.124958786679855,,,"2018-06","2018-Q2",341200,0,"2018-06"
2018-06-30,940,"Clarke","GA","Athens",492,167800,0.00659868026394721,0.0256723716381418,0.122408026755853,,,"2018-06","2018-Q2",167800,0,"2018-06"
2018-06-30,238,"Linn","OR","Albany",493,240900,0.00879396984924623,0.034349506225848,0.153183341311632,,,"2018-06","2018-Q2",240900,0,"2018-06"
2018-06-30,1203,"Mercer","PA","Youngstown",494,98800,0.0040650406504065,0.00919305413687436,0.00508646998982706,,,"2018-01","2018-Q1",101600,-0.0275590551181102,"2017-07"
2018-06-30,2748,"Jefferson","NY","Watertown",495,135400,0.00370644922164566,0.0112023898431665,0.0619607843137255,,,"2018-06","2018-Q2",135400,0,"2018-06"
2018-06-30,2394,"Lycoming","PA","Williamsport",496,141400,-0.00211714890613973,-0.000706713780918728,0.0268700072621641,,,"2018-05","2018-Q2",141700,-0.00211714890613973,"2018-03"
2018-06-30,2173,"Canadian","OK","Oklahoma City",497,160900,0.00124455507156192,0.00436953807740325,0.0196451204055767,,,"2018-06","2018-Q2",160900,0,"2018-06"
2018-06-30,1835,"Kendall","IL","Chicago",498,233700,0.00602668962548429,0.0160869565217391,0.0442359249329759,,,"2007-01","2007-Q1",254300,-0.0810066850176956,"2005-04"
2018-06-30,1762,"Harnett","NC","Dunn",499,158100,0.00700636942675159,0.02,0.0740489130434783,,,"2018-06","2018-Q2",158100,0,"2018-06"
2018-06-30,2767,"La Crosse","WI","La Crosse",500,169800,0.00473372781065089,0.013126491646778,0.0787801778907243,,,"2018-06","2018-Q2",169800,0,"2018-06"
2018-06-30,797,"Wayne","OH","Wooster",501,140400,0.00501073729420186,0.0181290790427846,0.0693069306930693,,,"2018-06","2018-Q2",140400,0,"2018-06"
2018-06-30,1496,"Wilson","TN","Nashville",502,272800,0.00146842878120411,0.0103703703703704,0.0585952658129608,,,"2018-06","2018-Q2",272800,0,"2018-06"
2018-06-30,2371,"La Salle","IL","Ottawa",503,94100,0.00965665236051502,0.0140086206896552,-0.00738396624472574,,,"2007-12","2007-Q4",117400,-0.198466780238501,"2004-11"
2018-06-30,1474,"Warren","KY","Bowling Green",504,176900,0.00340328984685196,0.0137535816618911,0.0650210716435882,,,"2018-06","2018-Q2",176900,0,"2018-06"
2018-06-30,2363,"Kankakee","IL","Kankakee",505,118600,0.00423370025402202,0.0250648228176318,0.0206540447504303,,,"2005-12","2005-Q4",141300,-0.160651096956829,"2005-02"
2018-06-30,2260,"Faulkner","AR","Little Rock",506,143900,0.00488826815642458,0.00840925017519271,-0.0116758241758242,,,"2017-06","2017-Q2",145600,-0.0116758241758242,"2017-04"
2018-06-30,422,"Cache","UT","Logan",507,241000,0.0160202360876897,0.057945566286216,0.177908113391984,,,"2018-06","2018-Q2",241000,0,"2018-06"
2018-06-30,3249,"Saint Lawrence","NY","Ogdensburg",508,78800,0.00510204081632653,0.0180878552971576,0.0577181208053691,,,"2018-06","2018-Q2",78800,0,"2018-06"
2018-06-30,3040,"Terrebonne","LA","Houma",509,140100,0.00502152080344333,0.0226277372262774,-0.0552933243425489,,,"2016-01","2016-Q1",151200,-0.0734126984126984,"2015-04"
2018-06-30,2370,"La Porte","IN","Michigan City",510,134900,0.0150489089541008,0.0376923076923077,0.126984126984127,,,"2018-06","2018-Q2",134900,0,"2018-06"
2018-06-30,1513,"Allegan","MI","Holland",511,168700,0.00178147268408551,0.0126050420168067,0.0940337224383917,,,"2018-06","2018-Q2",168700,0,"2018-06"
2018-06-30,1673,"Douglas","KS","Lawrence",512,193500,0.00363070539419087,0.0062402496099844,0.026525198938992,,,"2018-06","2018-Q2",193500,0,"2018-06"
2018-06-30,620,"Macon","IL","Decatur",513,76400,-0.0141935483870968,-0.00130718954248366,0.0945558739255014,,,"2010-02","2010-Q1",123300,-0.380373073803731,"2006-07"
2018-06-30,1590,"Carroll","GA","Atlanta",514,141200,0.0021291696238467,0.0172910662824208,0.13322632423756,,,"2018-06","2018-Q2",141200,0,"2018-06"
2018-06-30,2855,"Tom Green","TX","San Angelo",515,139200,-0.0050035739814153,-0.00143472022955524,0.0326409495548961,,,"2018-04","2018-Q2",140200,-0.00713266761768902,"2018-03"
2018-06-30,2434,"Missoula","MT","Missoula",516,299100,0.00808897876643074,0.0371012482662968,0.0996323529411765,,,"2018-06","2018-Q2",299100,0,"2018-06"
2018-06-30,1889,"Lowndes","GA","Valdosta",517,124800,0.00321543408360129,0.0105263157894737,0.0694087403598972,,,"2008-03","2008-Q1",140900,-0.114265436479773,"2005-11"
2018-06-30,1478,"Warren","NJ","Allentown",518,224600,0,0.00717488789237668,0.0579368817710787,,,"2006-08","2006-Q3",303000,-0.258745874587459,"2003-08"
2018-06-30,454,"Comal","TX","San Antonio",519,306800,0.00987491770901909,0.032996632996633,0.0810429880197322,,,"2018-06","2018-Q2",306800,0,"2018-06"
2018-06-30,1952,"Ontario","NY","Rochester",520,167000,0.0102843315184513,0.0289587184226741,0.143052703627652,,,"2018-06","2018-Q2",167000,0,"2018-06"
2018-06-30,323,"Vigo","IN","Terre Haute",521,84000,0.003584229390681,0.0132689987937274,0.0408921933085502,,,"2005-07","2005-Q3",89400,-0.0604026845637584,"2004-10"
2018-06-30,2905,"Columbiana","OH","Salem",522,83900,0.00358851674641148,0.0219244823386114,0.0383663366336634,,,"2018-06","2018-Q2",83900,0,"2018-06"
2018-06-30,68,"Bay","MI","Bay City",523,85800,0.00468384074941452,0.00586166471277843,0.0425273390036452,,,"2004-08","2004-Q3",115500,-0.257142857142857,"2004-02"
2018-06-30,493,"Eaton","MI","Lansing",524,150200,0.00535475234270415,0.0189959294436906,0.0907770515613653,,,"2005-06","2005-Q2",150900,-0.0046388336646786,"2005-05"
2018-06-30,3151,"Androscoggin","ME","Lewiston",525,159700,-0.00125078173858662,0.00125391849529781,0.0746971736204576,,,"2018-05","2018-Q2",159900,-0.00125078173858662,"2018-04"
2018-06-30,1678,"Douglas","OR","Roseburg",526,190400,0.0095440084835631,0.0359085963003264,0.105691056910569,,,"2018-06","2018-Q2",190400,0,"2018-06"
2018-06-30,1411,"Sumter","SC","Sumter",527,69300,0.0236336779911374,0.0694444444444444,0.207317073170732,,,"2018-06","2018-Q2",69300,0,"2018-06"
2018-06-30,1253,"Navajo","AZ","Show Low",528,182500,0.00940265486725664,0.0144524735964425,0.00219659527732015,,,"2007-06","2007-Q2",229100,-0.203404626800524,"2006-02"
2018-06-30,2640,"Brunswick","NC","Myrtle Beach",529,235400,0.00341005967604433,0.0159689253344842,0.0670897552130553,,,"2006-09","2006-Q3",273800,-0.140248356464573,"2005-09"
2018-06-30,2623,"Ascension","LA","Baton Rouge",530,201400,-0.0014873574615766,0.00149179512680259,0.0307062436028659,,,"2018-05","2018-Q2",201700,-0.0014873574615766,"2018-04"
2018-06-30,1362,"Saline","AR","Little Rock",531,155900,0.00451030927835052,0.00257234726688103,0.0470114170584285,,,"2018-01","2018-Q1",156600,-0.00446998722860792,"2017-12"
2018-06-30,2719,"Henderson","NC","Asheville",532,247400,0.00528240552620886,0.0261302364164247,0.101513802315227,,,"2018-06","2018-Q2",247400,0,"2018-06"
2018-06-30,1697,"Fayette","GA","Atlanta",533,271100,0.00631031922791388,0.02263296869106,0.0635543350333464,,,"2018-06","2018-Q2",271100,0,"2018-06"
2018-06-30,371,"Allen","OH","Lima",534,90600,0.00778642936596218,0.015695067264574,0.0145576707726764,,,"2017-11","2017-Q4",92100,-0.0162866449511401,"2017-08"
2018-06-30,1079,"Hardin","KY","Elizabethtown",535,144200,0.00909727081875437,0.0162085976039464,0.057960381511372,,,"2018-06","2018-Q2",144200,0,"2018-06"
2018-06-30,1657,"DeKalb","IL","Chicago",536,164100,0.000609756097560976,0.0173589584624923,0.083883751651255,,,"2007-03","2007-Q1",193800,-0.153250773993808,"2003-06"
2018-06-30,3132,"Saint Marys","MD","California-Lexington Park",537,277900,0.00144144144144144,0.00834542815674891,0.0725588575839444,,,"2006-10","2006-Q4",335700,-0.172177539469765,"2005-04"
2018-06-30,1007,"Etowah","AL","Gadsden",538,100600,-0.00198412698412698,0.013091641490433,0.11037527593819,,,"2008-06","2008-Q2",104800,-0.0400763358778626,"2008-01"
2018-06-30,2892,"Bonneville","ID","Idaho Falls",539,189100,0.0117710005350455,0.0299564270152505,0.0981416957026713,,,"2018-06","2018-Q2",189100,0,"2018-06"
2018-06-30,962,"Craven","NC","New Bern",540,144700,0.0013840830449827,0.014726507713885,0.0585223116313094,,,"2007-07","2007-Q3",156900,-0.0777565328234544,"2006-07"
2018-06-30,1833,"Kaufman","TX","Dallas-Fort Worth",541,199600,0.00757193336698637,0.0235897435897436,0.116331096196868,,,"2018-06","2018-Q2",199600,0,"2018-06"
2018-06-30,2872,"Whitfield","GA","Dalton",542,114700,0.00087260034904014,0.0114638447971781,0.0096830985915493,,,"2017-11","2017-Q4",118900,-0.0353238015138772,"2017-08"
2018-06-30,641,"Miami","OH","Dayton",543,135500,0.00743494423791822,0.0241874527588813,0.0736925515055468,,,"2018-06","2018-Q2",135500,0,"2018-06"
2018-06-30,1644,"Cowlitz","WA","Longview",544,246400,0.0228310502283105,0.119491140390731,0.253306205493388,,,"2018-06","2018-Q2",246400,0,"2018-06"
2018-06-30,2592,"Walworth","WI","Whitewater",545,202200,0.00347394540942928,0.0135338345864662,0.0801282051282051,,,"2018-06","2018-Q2",202200,0,"2018-06"
2018-06-30,2601,"Woodbury","IA","Sioux City",546,112600,0.00805729632945389,0.0217785843920145,0.0672985781990521,,,"2018-06","2018-Q2",112600,0,"2018-06"
2018-06-30,3092,"Fond du Lac","WI","Fond du Lac",547,141500,0.0107142857142857,0.027596223674655,0.0901386748844376,,,"2018-06","2018-Q2",141500,0,"2018-06"
2018-06-30,2578,"Tompkins","NY","Ithaca",548,200800,-0.0044620723847298,-0.0214424951267056,0.00904522613065327,,,"2018-03","2018-Q1",205200,-0.0214424951267057,"2017-12"
2018-06-30,1781,"Houston","AL","Dothan",549,130100,-0.00153491941673062,0.00385802469135802,0.02360346184107,,,"2008-09","2008-Q3",144400,-0.0990304709141274,"2006-10"
2018-06-30,2624,"Ashtabula","OH","Ashtabula",550,88500,0.00568181818181818,0.0172413793103448,0.0172413793103448,,,"2006-05","2006-Q2",94800,-0.0664556962025316,"2004-06"
2018-06-30,2283,"Franklin","MO","St. Louis",551,153000,0.00856954515491101,0.0240963855421687,0.0874200426439233,,,"2018-06","2018-Q2",153000,0,"2018-06"
2018-06-30,362,"Adams","PA","Gettysburg",552,198900,0.0101574403250381,0.0381002087682672,0.0856986899563319,,,"2007-05","2007-Q2",227500,-0.125714285714286,"2005-11"
2018-06-30,429,"Cecil","MD","Philadelphia",553,225900,0.00713330361123495,0.0296262534184139,0.0670760510155881,,,"2006-07","2006-Q3",257900,-0.124079100426522,"2005-07"
2018-06-30,2997,"Pennington","SD","Rapid City",554,204700,0.00244857982370225,0.00787789266371246,0.0401422764227642,,,"2018-06","2018-Q2",204700,0,"2018-06"
2018-06-30,855,"Bartow","GA","Atlanta",555,157400,0.00703774792066539,0.0227420402858999,0.0991620111731844,,,"2003-07","2003-Q3",186000,-0.153763440860215,
2018-06-30,1263,"Newton","GA","Atlanta",556,139300,0.00215827338129496,0.0205128205128205,0.0865834633385336,,,"2007-04","2007-Q2",144900,-0.0386473429951691,"2006-03"
2018-06-30,1856,"Lenawee","MI","Adrian",557,129600,0.00309597523219814,0.0310262529832936,0.184643510054845,,,"2018-06","2018-Q2",129600,0,"2018-06"
2018-06-30,1758,"Hanover","VA","Richmond",558,271800,0.00666666666666667,0.0172155688622754,0.0633802816901408,,,"2006-11","2006-Q4",275200,-0.0123546511627907,"2006-08"
2018-06-30,1343,"Putnam","NY","New York",559,338400,-0.000885739592559787,0.00475059382422803,0.0525660964230171,,,"2005-12","2005-Q4",419400,-0.1931330472103,"2003-11"
2018-06-30,112,"Cass","MO","Kansas City",560,184200,0.0148760330578512,0.022765130483065,0.0841671571512655,,,"2018-06","2018-Q2",184200,0,"2018-06"
2018-06-30,2110,"Yamhill","OR","Portland",561,315500,0.0115421609490221,0.0351049868766404,0.1046918767507,,,"2018-06","2018-Q2",315500,0,"2018-06"
2018-06-30,2039,"Steuben","NY","Corning",562,96800,0,0.00938477580813347,0.0614035087719298,,,"2018-06","2018-Q2",96800,0,"2018-06"
2018-06-30,2608,"Albemarle","VA","Charlottesville",563,328600,0.00859422958870473,0.0339836375078666,0.114654002713704,,,"2006-01","2006-Q1",387600,-0.152218782249742,
2018-06-30,1554,"Bradley","TN","Cleveland",564,142200,0.00565770862800566,0.0157142857142857,0.0425219941348974,,,"2018-06","2018-Q2",142200,0,"2018-06"
2018-06-30,2724,"Highlands","FL","Sebring",565,127000,0.00236779794790845,0.0151878497202238,0.107236268526591,,,"2006-07","2006-Q3",171000,-0.257309941520468,"2005-05"
2018-06-30,1261,"Nevada","CA","Truckee",566,451600,0.00333259275716507,0.0224134027620557,0.119206939281289,,,"2006-06","2006-Q2",497100,-0.0915308790987729,"2005-04"
2018-06-30,2924,"Eau Claire","WI","Eau Claire",567,162000,0.00371747211895911,0.0150375939849624,0.108829568788501,,,"2018-06","2018-Q2",162000,0,"2018-06"
2018-06-30,2598,"Wicomico","MD","Salisbury",568,148100,0.0020297699594046,0.0157750342935528,0.0708604483007954,,,"2007-07","2007-Q3",186600,-0.206323687031083,"2005-02"
2018-06-30,1911,"Madison","TN","Jackson",569,108400,0.00556586270871985,0.0245746691871456,0.148305084745763,,,"2018-06","2018-Q2",108400,0,"2018-06"
2018-06-30,2667,"Cleveland","NC","Shelby",570,95300,0.00633579725448786,0.0203426124197002,0.0636160714285714,,,"2007-04","2007-Q2",96900,-0.0165118679050568,"2007-01"
2018-06-30,3290,"Fairbanks North Star","AK","Fairbanks",571,254300,0.00712871287128713,0.0204654895666132,0.0329000812347685,,,"2018-06","2018-Q2",254300,0,"2018-06"
2018-06-30,2174,"Cape May","NJ","Ocean City",572,337100,0.0029753049687593,0.0144447788143244,0.07872,,,"2006-07","2006-Q3",415600,-0.18888354186718,"2004-11"
2018-06-30,3184,"Roanoke City","VA","Roanoke",573,113400,-0.00700525394045534,-0.0104712041884817,0.0125,,,"2008-02","2008-Q1",122100,-0.0712530712530713,"2006-04"
2018-06-30,1652,"Daviess","KY","Owensboro",574,124100,0.00812347684809098,0.0341666666666667,0.0962897526501767,,,"2018-06","2018-Q2",124100,0,"2018-06"
2018-06-30,2674,"Craighead","AR","Jonesboro",575,120700,-0.0122749590834697,-0.0186991869918699,0.015993265993266,,,"2018-04","2018-Q2",123300,-0.0210867802108678,"2017-12"
